date,item,sales,store
2013-11-17,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-17,SEAFOOD,883.965995,1
2013-11-18,AUTOMOTIVE,200.0,1
2013-11-18,BABY CARE,0.0,1
2013-11-18,BEAUTY,101.0,1
2013-11-18,BEVERAGES,56867.0,1
2013-11-18,BOOKS,0.0,1
2013-11-18,BREAD/BAKERY,19800.987,1
2013-11-18,CELEBRATION,0.0,1
2013-11-18,CLEANING,43626.0,1
2013-11-18,DAIRY,30119.0,1
2013-11-18,DELI,10660.76901,1
2013-11-18,EGGS,8265.0,1
2013-11-18,FROZEN FOODS,4466.215002,1
2013-11-18,GROCERY I,161045.0,1
2013-11-18,GROCERY II,982.0,1
2013-11-18,HARDWARE,32.0,1
2013-11-18,HOME AND KITCHEN I,0.0,1
2013-11-18,HOME AND KITCHEN II,0.0,1
2013-11-18,HOME APPLIANCES,27.0,1
2013-11-18,HOME CARE,0.0,1
2013-11-18,LADIESWEAR,0.0,1
2013-11-18,LAWN AND GARDEN,110.0,1
2013-11-18,LINGERIE,422.0,1
2013-11-18,"LIQUOR,WINE,BEER",1863.0,1
2013-11-18,MAGAZINES,0.0,1
2013-11-18,MEATS,20023.146022,1
2013-11-18,PERSONAL CARE,10459.0,1
2013-11-18,PET SUPPLIES,0.0,1
2013-11-18,PLAYERS AND ELECTRONICS,0.0,1
2013-11-18,POULTRY,18105.16797,1
2013-11-18,PREPARED FOODS,4134.012,1
2013-11-18,PRODUCE,62.0,1
2013-11-18,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-18,SEAFOOD,575.254995,1
2013-11-19,AUTOMOTIVE,176.0,1
2013-11-19,BABY CARE,0.0,1
2013-11-19,BEAUTY,80.0,1
2013-11-19,BEVERAGES,48933.0,1
2013-11-19,BOOKS,0.0,1
2013-11-19,BREAD/BAKERY,16772.109,1
2013-11-19,CELEBRATION,0.0,1
2013-11-19,CLEANING,37536.0,1
2013-11-19,DAIRY,26344.0,1
2013-11-19,DELI,8975.051,1
2013-11-19,EGGS,6113.0,1
2013-11-19,FROZEN FOODS,4268.987975,1
2013-11-19,GROCERY I,132915.0,1
2013-11-19,GROCERY II,963.0,1
2013-11-19,HARDWARE,37.0,1
2013-11-19,HOME AND KITCHEN I,0.0,1
2013-11-19,HOME AND KITCHEN II,0.0,1
2013-11-19,HOME APPLIANCES,26.0,1
2013-11-19,HOME CARE,0.0,1
2013-11-19,LADIESWEAR,0.0,1
2013-11-19,LAWN AND GARDEN,86.0,1
2013-11-19,LINGERIE,290.0,1
2013-11-19,"LIQUOR,WINE,BEER",2222.0,1
2013-11-19,MAGAZINES,0.0,1
2013-11-19,MEATS,14920.881002,1
2013-11-19,PERSONAL CARE,8563.0,1
2013-11-19,PET SUPPLIES,0.0,1
2013-11-19,PLAYERS AND ELECTRONICS,0.0,1
2013-11-19,POULTRY,15771.191056,1
2013-11-19,PREPARED FOODS,3764.954991,1
2013-11-19,PRODUCE,60.0,1
2013-11-19,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-19,SEAFOOD,638.0959994,1
2013-11-20,AUTOMOTIVE,238.0,1
2013-11-20,BABY CARE,0.0,1
2013-11-20,BEAUTY,82.0,1
2013-11-20,BEVERAGES,50178.0,1
2013-11-20,BOOKS,0.0,1
2013-11-20,BREAD/BAKERY,17701.27098,1
2013-11-20,CELEBRATION,0.0,1
2013-11-20,CLEANING,41389.0,1
2013-11-20,DAIRY,28217.0,1
2013-11-20,DELI,9162.706996,1
2013-11-20,EGGS,6506.0,1
2013-11-20,FROZEN FOODS,4821.83697,1
2013-11-20,GROCERY I,142848.0,1
2013-11-20,GROCERY II,942.0,1
2013-11-20,HARDWARE,39.0,1
2013-11-20,HOME AND KITCHEN I,0.0,1
2013-11-20,HOME AND KITCHEN II,0.0,1
2013-11-20,HOME APPLIANCES,21.0,1
2013-11-20,HOME CARE,0.0,1
2013-11-20,LADIESWEAR,0.0,1
2013-11-20,LAWN AND GARDEN,185.0,1
2013-11-20,LINGERIE,380.0,1
2013-11-20,"LIQUOR,WINE,BEER",2586.0,1
2013-11-20,MAGAZINES,0.0,1
2013-11-20,MEATS,16808.51382,1
2013-11-20,PERSONAL CARE,9550.0,1
2013-11-20,PET SUPPLIES,0.0,1
2013-11-20,PLAYERS AND ELECTRONICS,0.0,1
2013-11-20,POULTRY,17794.554019,1
2013-11-20,PREPARED FOODS,4190.064004,1
2013-11-20,PRODUCE,78.0,1
2013-11-20,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-20,SEAFOOD,619.788006,1
2013-11-21,AUTOMOTIVE,200.0,1
2013-11-21,BABY CARE,0.0,1
2013-11-21,BEAUTY,71.0,1
2013-11-21,BEVERAGES,46136.0,1
2013-11-21,BOOKS,0.0,1
2013-11-21,BREAD/BAKERY,14931.44199,1
2013-11-21,CELEBRATION,0.0,1
2013-11-21,CLEANING,34512.0,1
2013-11-21,DAIRY,22399.0,1
2013-11-21,DELI,8141.461999999999,1
2013-11-21,EGGS,5361.0,1
2013-11-21,FROZEN FOODS,4196.717977,1
2013-11-21,GROCERY I,115530.0,1
2013-11-21,GROCERY II,779.0,1
2013-11-21,HARDWARE,48.0,1
2013-11-21,HOME AND KITCHEN I,0.0,1
2013-11-21,HOME AND KITCHEN II,0.0,1
2013-11-21,HOME APPLIANCES,18.0,1
2013-11-21,HOME CARE,0.0,1
2013-11-21,LADIESWEAR,0.0,1
2013-11-21,LAWN AND GARDEN,99.0,1
2013-11-21,LINGERIE,350.0,1
2013-11-21,"LIQUOR,WINE,BEER",3009.0,1
2013-11-21,MAGAZINES,0.0,1
2013-11-21,MEATS,14653.522006,1
2013-11-21,PERSONAL CARE,7369.0,1
2013-11-21,PET SUPPLIES,0.0,1
2013-11-21,PLAYERS AND ELECTRONICS,0.0,1
2013-11-21,POULTRY,15810.27501,1
2013-11-21,PREPARED FOODS,3796.569982,1
2013-11-21,PRODUCE,96.0,1
2013-11-21,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-21,SEAFOOD,540.059,1
2013-11-22,AUTOMOTIVE,182.0,1
2013-11-22,BABY CARE,0.0,1
2013-11-22,BEAUTY,70.0,1
2013-11-22,BEVERAGES,52719.0,1
2013-11-22,BOOKS,0.0,1
2013-11-22,BREAD/BAKERY,16471.764,1
2013-11-22,CELEBRATION,0.0,1
2013-11-22,CLEANING,37175.0,1
2013-11-22,DAIRY,25218.0,1
2013-11-22,DELI,9035.438,1
2013-11-22,EGGS,6391.0,1
2013-11-22,FROZEN FOODS,6192.761018,1
2013-11-22,GROCERY I,127682.0,1
2013-11-22,GROCERY II,966.0,1
2013-11-22,HARDWARE,42.0,1
2013-11-22,HOME AND KITCHEN I,0.0,1
2013-11-22,HOME AND KITCHEN II,0.0,1
2013-11-22,HOME APPLIANCES,20.0,1
2013-11-22,HOME CARE,0.0,1
2013-11-22,LADIESWEAR,0.0,1
2013-11-22,LAWN AND GARDEN,199.0,1
2013-11-22,LINGERIE,376.0,1
2013-11-22,"LIQUOR,WINE,BEER",5026.0,1
2013-11-22,MAGAZINES,0.0,1
2013-11-22,MEATS,19435.884998,1
2013-11-22,PERSONAL CARE,7651.0,1
2013-11-22,PET SUPPLIES,0.0,1
2013-11-22,PLAYERS AND ELECTRONICS,0.0,1
2013-11-22,POULTRY,20721.525024,1
2013-11-22,PREPARED FOODS,4090.971,1
2013-11-22,PRODUCE,316.0,1
2013-11-22,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-22,SEAFOOD,752.868998,1
2013-11-23,AUTOMOTIVE,278.0,1
2013-11-23,BABY CARE,0.0,1
2013-11-23,BEAUTY,138.0,1
2013-11-23,BEVERAGES,78307.0,1
2013-11-23,BOOKS,0.0,1
2013-11-23,BREAD/BAKERY,21891.43197,1
2013-11-23,CELEBRATION,0.0,1
2013-11-23,CLEANING,53118.0,1
2013-11-23,DAIRY,36643.0,1
2013-11-23,DELI,13182.587,1
2013-11-23,EGGS,8900.0,1
2013-11-23,FROZEN FOODS,7932.13501,1
2013-11-23,GROCERY I,190846.0,1
2013-11-23,GROCERY II,1084.0,1
2013-11-23,HARDWARE,50.0,1
2013-11-23,HOME AND KITCHEN I,0.0,1
2013-11-23,HOME AND KITCHEN II,0.0,1
2013-11-23,HOME APPLIANCES,47.0,1
2013-11-23,HOME CARE,0.0,1
2013-11-23,LADIESWEAR,0.0,1
2013-11-23,LAWN AND GARDEN,199.0,1
2013-11-23,LINGERIE,482.0,1
2013-11-23,"LIQUOR,WINE,BEER",8201.0,1
2013-11-23,MAGAZINES,0.0,1
2013-11-23,MEATS,19211.551946,1
2013-11-23,PERSONAL CARE,13282.0,1
2013-11-23,PET SUPPLIES,0.0,1
2013-11-23,PLAYERS AND ELECTRONICS,0.0,1
2013-11-23,POULTRY,24088.4529,1
2013-11-23,PREPARED FOODS,6145.59801,1
2013-11-23,PRODUCE,573.0,1
2013-11-23,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-23,SEAFOOD,944.542001,1
2013-11-24,AUTOMOTIVE,334.0,1
2013-11-24,BABY CARE,0.0,1
2013-11-24,BEAUTY,139.0,1
2013-11-24,BEVERAGES,88883.0,1
2013-11-24,BOOKS,0.0,1
2013-11-24,BREAD/BAKERY,27446.67801,1
2013-11-24,CELEBRATION,0.0,1
2013-11-24,CLEANING,58074.0,1
2013-11-24,DAIRY,44690.0,1
2013-11-24,DELI,16314.642,1
2013-11-24,EGGS,11602.0,1
2013-11-24,FROZEN FOODS,7386.286,1
2013-11-24,GROCERY I,223320.0,1
2013-11-24,GROCERY II,1220.0,1
2013-11-24,HARDWARE,78.0,1
2013-11-24,HOME AND KITCHEN I,0.0,1
2013-11-24,HOME AND KITCHEN II,0.0,1
2013-11-24,HOME APPLIANCES,37.0,1
2013-11-24,HOME CARE,0.0,1
2013-11-24,LADIESWEAR,0.0,1
2013-11-24,LAWN AND GARDEN,180.0,1
2013-11-24,LINGERIE,468.0,1
2013-11-24,"LIQUOR,WINE,BEER",0.0,1
2013-11-24,MAGAZINES,0.0,1
2013-11-24,MEATS,20667.770128,1
2013-11-24,PERSONAL CARE,15703.0,1
2013-11-24,PET SUPPLIES,0.0,1
2013-11-24,PLAYERS AND ELECTRONICS,0.0,1
2013-11-24,POULTRY,27068.67899,1
2013-11-24,PREPARED FOODS,6047.102982,1
2013-11-24,PRODUCE,360.0,1
2013-11-24,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-24,SEAFOOD,906.134996,1
2013-11-25,AUTOMOTIVE,212.0,1
2013-11-25,BABY CARE,0.0,1
2013-11-25,BEAUTY,105.0,1
2013-11-25,BEVERAGES,54032.0,1
2013-11-25,BOOKS,0.0,1
2013-11-25,BREAD/BAKERY,19108.585,1
2013-11-25,CELEBRATION,0.0,1
2013-11-25,CLEANING,40902.0,1
2013-11-25,DAIRY,29317.0,1
2013-11-25,DELI,10098.79198,1
2013-11-25,EGGS,7169.0,1
2013-11-25,FROZEN FOODS,4407.408001,1
2013-11-25,GROCERY I,148975.0,1
2013-11-25,GROCERY II,942.0,1
2013-11-25,HARDWARE,58.0,1
2013-11-25,HOME AND KITCHEN I,0.0,1
2013-11-25,HOME AND KITCHEN II,0.0,1
2013-11-25,HOME APPLIANCES,24.0,1
2013-11-25,HOME CARE,0.0,1
2013-11-25,LADIESWEAR,0.0,1
2013-11-25,LAWN AND GARDEN,104.0,1
2013-11-25,LINGERIE,369.0,1
2013-11-25,"LIQUOR,WINE,BEER",2284.0,1
2013-11-25,MAGAZINES,0.0,1
2013-11-25,MEATS,16642.821997,1
2013-11-25,PERSONAL CARE,9428.0,1
2013-11-25,PET SUPPLIES,0.0,1
2013-11-25,PLAYERS AND ELECTRONICS,0.0,1
2013-11-25,POULTRY,17080.879037,1
2013-11-25,PREPARED FOODS,4136.247998,1
2013-11-25,PRODUCE,54.0,1
2013-11-25,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-25,SEAFOOD,515.7749972,1
2013-11-26,AUTOMOTIVE,194.0,1
2013-11-26,BABY CARE,0.0,1
2013-11-26,BEAUTY,79.0,1
2013-11-26,BEVERAGES,45566.0,1
2013-11-26,BOOKS,0.0,1
2013-11-26,BREAD/BAKERY,16510.24702,1
2013-11-26,CELEBRATION,0.0,1
2013-11-26,CLEANING,36982.0,1
2013-11-26,DAIRY,24938.0,1
2013-11-26,DELI,8252.312,1
2013-11-26,EGGS,5795.0,1
2013-11-26,FROZEN FOODS,4424.808992,1
2013-11-26,GROCERY I,132674.0,1
2013-11-26,GROCERY II,831.0,1
2013-11-26,HARDWARE,46.0,1
2013-11-26,HOME AND KITCHEN I,0.0,1
2013-11-26,HOME AND KITCHEN II,0.0,1
2013-11-26,HOME APPLIANCES,21.0,1
2013-11-26,HOME CARE,0.0,1
2013-11-26,LADIESWEAR,0.0,1
2013-11-26,LAWN AND GARDEN,113.0,1
2013-11-26,LINGERIE,278.0,1
2013-11-26,"LIQUOR,WINE,BEER",2206.0,1
2013-11-26,MAGAZINES,0.0,1
2013-11-26,MEATS,15571.096,1
2013-11-26,PERSONAL CARE,8200.0,1
2013-11-26,PET SUPPLIES,0.0,1
2013-11-26,PLAYERS AND ELECTRONICS,0.0,1
2013-11-26,POULTRY,15838.99799,1
2013-11-26,PREPARED FOODS,3820.000026,1
2013-11-26,PRODUCE,94.0,1
2013-11-26,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-26,SEAFOOD,858.367996,1
2013-11-27,AUTOMOTIVE,197.0,1
2013-11-27,BABY CARE,0.0,1
2013-11-27,BEAUTY,80.0,1
2013-11-27,BEVERAGES,49371.0,1
2013-11-27,BOOKS,0.0,1
2013-11-27,BREAD/BAKERY,17352.87603,1
2013-11-27,CELEBRATION,0.0,1
2013-11-27,CLEANING,36495.0,1
2013-11-27,DAIRY,26427.0,1
2013-11-27,DELI,8131.6,1
2013-11-27,EGGS,5970.0,1
2013-11-27,FROZEN FOODS,5667.448999,1
2013-11-27,GROCERY I,140011.0,1
2013-11-27,GROCERY II,1018.0,1
2013-11-27,HARDWARE,53.0,1
2013-11-27,HOME AND KITCHEN I,0.0,1
2013-11-27,HOME AND KITCHEN II,0.0,1
2013-11-27,HOME APPLIANCES,27.0,1
2013-11-27,HOME CARE,0.0,1
2013-11-27,LADIESWEAR,0.0,1
2013-11-27,LAWN AND GARDEN,166.0,1
2013-11-27,LINGERIE,261.0,1
2013-11-27,"LIQUOR,WINE,BEER",3312.0,1
2013-11-27,MAGAZINES,0.0,1
2013-11-27,MEATS,14013.44401,1
2013-11-27,PERSONAL CARE,7972.0,1
2013-11-27,PET SUPPLIES,0.0,1
2013-11-27,PLAYERS AND ELECTRONICS,0.0,1
2013-11-27,POULTRY,15888.791993,1
2013-11-27,PREPARED FOODS,3834.589997,1
2013-11-27,PRODUCE,112.0,1
2013-11-27,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-27,SEAFOOD,722.534997,1
2013-11-28,AUTOMOTIVE,157.0,1
2013-11-28,BABY CARE,0.0,1
2013-11-28,BEAUTY,85.0,1
2013-11-28,BEVERAGES,48532.0,1
2013-11-28,BOOKS,0.0,1
2013-11-28,BREAD/BAKERY,14999.212,1
2013-11-28,CELEBRATION,0.0,1
2013-11-28,CLEANING,34317.0,1
2013-11-28,DAIRY,22792.0,1
2013-11-28,DELI,8273.143996,1
2013-11-28,EGGS,5152.0,1
2013-11-28,FROZEN FOODS,4927.736999,1
2013-11-28,GROCERY I,117639.0,1
2013-11-28,GROCERY II,795.0,1
2013-11-28,HARDWARE,55.0,1
2013-11-28,HOME AND KITCHEN I,0.0,1
2013-11-28,HOME AND KITCHEN II,0.0,1
2013-11-28,HOME APPLIANCES,18.0,1
2013-11-28,HOME CARE,0.0,1
2013-11-28,LADIESWEAR,0.0,1
2013-11-28,LAWN AND GARDEN,128.0,1
2013-11-28,LINGERIE,396.0,1
2013-11-28,"LIQUOR,WINE,BEER",2945.0,1
2013-11-28,MAGAZINES,0.0,1
2013-11-28,MEATS,15395.414005,1
2013-11-28,PERSONAL CARE,10435.0,1
2013-11-28,PET SUPPLIES,0.0,1
2013-11-28,PLAYERS AND ELECTRONICS,0.0,1
2013-11-28,POULTRY,14583.04597,1
2013-11-28,PREPARED FOODS,3731.689979,1
2013-11-28,PRODUCE,124.0,1
2013-11-28,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-28,SEAFOOD,502.738998,1
2013-11-29,AUTOMOTIVE,205.0,1
2013-11-29,BABY CARE,0.0,1
2013-11-29,BEAUTY,91.0,1
2013-11-29,BEVERAGES,53854.0,1
2013-11-29,BOOKS,0.0,1
2013-11-29,BREAD/BAKERY,17836.418,1
2013-11-29,CELEBRATION,0.0,1
2013-11-29,CLEANING,39091.0,1
2013-11-29,DAIRY,25412.0,1
2013-11-29,DELI,9321.53599,1
2013-11-29,EGGS,6240.0,1
2013-11-29,FROZEN FOODS,6355.686,1
2013-11-29,GROCERY I,137851.0,1
2013-11-29,GROCERY II,1129.0,1
2013-11-29,HARDWARE,41.0,1
2013-11-29,HOME AND KITCHEN I,0.0,1
2013-11-29,HOME AND KITCHEN II,0.0,1
2013-11-29,HOME APPLIANCES,32.0,1
2013-11-29,HOME CARE,0.0,1
2013-11-29,LADIESWEAR,0.0,1
2013-11-29,LAWN AND GARDEN,119.0,1
2013-11-29,LINGERIE,337.0,1
2013-11-29,"LIQUOR,WINE,BEER",5367.0,1
2013-11-29,MAGAZINES,0.0,1
2013-11-29,MEATS,19418.192044,1
2013-11-29,PERSONAL CARE,9039.0,1
2013-11-29,PET SUPPLIES,0.0,1
2013-11-29,PLAYERS AND ELECTRONICS,0.0,1
2013-11-29,POULTRY,19928.49512,1
2013-11-29,PREPARED FOODS,4270.992016,1
2013-11-29,PRODUCE,262.0,1
2013-11-29,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-29,SEAFOOD,799.0849949999999,1
2013-11-30,AUTOMOTIVE,363.0,1
2013-11-30,BABY CARE,0.0,1
2013-11-30,BEAUTY,182.0,1
2013-11-30,BEVERAGES,83454.0,1
2013-11-30,BOOKS,0.0,1
2013-11-30,BREAD/BAKERY,22582.96301,1
2013-11-30,CELEBRATION,0.0,1
2013-11-30,CLEANING,63018.0,1
2013-11-30,DAIRY,42521.0,1
2013-11-30,DELI,14275.895,1
2013-11-30,EGGS,9223.0,1
2013-11-30,FROZEN FOODS,10652.647,1
2013-11-30,GROCERY I,217342.0,1
2013-11-30,GROCERY II,1132.0,1
2013-11-30,HARDWARE,63.0,1
2013-11-30,HOME AND KITCHEN I,0.0,1
2013-11-30,HOME AND KITCHEN II,0.0,1
2013-11-30,HOME APPLIANCES,29.0,1
2013-11-30,HOME CARE,0.0,1
2013-11-30,LADIESWEAR,0.0,1
2013-11-30,LAWN AND GARDEN,185.0,1
2013-11-30,LINGERIE,450.0,1
2013-11-30,"LIQUOR,WINE,BEER",8144.0,1
2013-11-30,MAGAZINES,0.0,1
2013-11-30,MEATS,20540.249908,1
2013-11-30,PERSONAL CARE,16389.0,1
2013-11-30,PET SUPPLIES,0.0,1
2013-11-30,PLAYERS AND ELECTRONICS,0.0,1
2013-11-30,POULTRY,24180.84791,1
2013-11-30,PREPARED FOODS,5703.871975,1
2013-11-30,PRODUCE,491.0,1
2013-11-30,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-11-30,SEAFOOD,1055.180998,1
2013-12-01,AUTOMOTIVE,439.0,1
2013-12-01,BABY CARE,0.0,1
2013-12-01,BEAUTY,207.0,1
2013-12-01,BEVERAGES,110068.0,1
2013-12-01,BOOKS,0.0,1
2013-12-01,BREAD/BAKERY,31055.97503,1
2013-12-01,CELEBRATION,0.0,1
2013-12-01,CLEANING,78915.0,1
2013-12-01,DAIRY,58742.0,1
2013-12-01,DELI,19671.25098,1
2013-12-01,EGGS,12972.0,1
2013-12-01,FROZEN FOODS,9829.346996,1
2013-12-01,GROCERY I,286167.0,1
2013-12-01,GROCERY II,1516.0,1
2013-12-01,HARDWARE,72.0,1
2013-12-01,HOME AND KITCHEN I,0.0,1
2013-12-01,HOME AND KITCHEN II,0.0,1
2013-12-01,HOME APPLIANCES,45.0,1
2013-12-01,HOME CARE,0.0,1
2013-12-01,LADIESWEAR,0.0,1
2013-12-01,LAWN AND GARDEN,148.0,1
2013-12-01,LINGERIE,504.0,1
2013-12-01,"LIQUOR,WINE,BEER",0.0,1
2013-12-01,MAGAZINES,0.0,1
2013-12-01,MEATS,24265.92999,1
2013-12-01,PERSONAL CARE,22634.0,1
2013-12-01,PET SUPPLIES,0.0,1
2013-12-01,PLAYERS AND ELECTRONICS,0.0,1
2013-12-01,POULTRY,32630.049994,1
2013-12-01,PREPARED FOODS,6891.186999,1
2013-12-01,PRODUCE,345.0,1
2013-12-01,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-12-01,SEAFOOD,1099.389,1
2013-12-02,AUTOMOTIVE,278.0,1
2013-12-02,BABY CARE,0.0,1
2013-12-02,BEAUTY,140.0,1
2013-12-02,BEVERAGES,69163.0,1
2013-12-02,BOOKS,0.0,1
2013-12-02,BREAD/BAKERY,21705.30298,1
2013-12-02,CELEBRATION,0.0,1
2013-12-02,CLEANING,57741.0,1
2013-12-02,DAIRY,38629.0,1
2013-12-02,DELI,13081.824,1
2013-12-02,EGGS,8674.0,1
2013-12-02,FROZEN FOODS,6194.56901,1
2013-12-02,GROCERY I,216197.0,1
2013-12-02,GROCERY II,1008.0,1
2013-12-02,HARDWARE,48.0,1
2013-12-02,HOME AND KITCHEN I,0.0,1
2013-12-02,HOME AND KITCHEN II,0.0,1
2013-12-02,HOME APPLIANCES,39.0,1
2013-12-02,HOME CARE,0.0,1
2013-12-02,LADIESWEAR,0.0,1
2013-12-02,LAWN AND GARDEN,117.0,1
2013-12-02,LINGERIE,421.0,1
2013-12-02,"LIQUOR,WINE,BEER",2503.0,1
2013-12-02,MAGAZINES,0.0,1
2013-12-02,MEATS,18870.48498,1
2013-12-02,PERSONAL CARE,14233.0,1
2013-12-02,PET SUPPLIES,0.0,1
2013-12-02,PLAYERS AND ELECTRONICS,0.0,1
2013-12-02,POULTRY,21204.45401,1
2013-12-02,PREPARED FOODS,4577.422004,1
2013-12-02,PRODUCE,62.0,1
2013-12-02,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-12-02,SEAFOOD,601.31,1
2013-12-03,AUTOMOTIVE,287.0,1
2013-12-03,BABY CARE,0.0,1
2013-12-03,BEAUTY,110.0,1
2013-12-03,BEVERAGES,57259.0,1
2013-12-03,BOOKS,0.0,1
2013-12-03,BREAD/BAKERY,18235.819,1
2013-12-03,CELEBRATION,0.0,1
2013-12-03,CLEANING,50876.0,1
2013-12-03,DAIRY,32987.0,1
2013-12-03,DELI,10955.437,1
2013-12-03,EGGS,7176.0,1
2013-12-03,FROZEN FOODS,5804.540989,1
2013-12-03,GROCERY I,183287.0,1
2013-12-03,GROCERY II,862.0,1
2013-12-03,HARDWARE,51.0,1
2013-12-03,HOME AND KITCHEN I,0.0,1
2013-12-03,HOME AND KITCHEN II,0.0,1
2013-12-03,HOME APPLIANCES,26.0,1
2013-12-03,HOME CARE,0.0,1
2013-12-03,LADIESWEAR,0.0,1
2013-12-03,LAWN AND GARDEN,124.0,1
2013-12-03,LINGERIE,348.0,1
2013-12-03,"LIQUOR,WINE,BEER",3077.0,1
2013-12-03,MAGAZINES,0.0,1
2013-12-03,MEATS,18005.06099,1
2013-12-03,PERSONAL CARE,12173.0,1
2013-12-03,PET SUPPLIES,0.0,1
2013-12-03,PLAYERS AND ELECTRONICS,0.0,1
2013-12-03,POULTRY,17649.930016,1
2013-12-03,PREPARED FOODS,4177.919986,1
2013-12-03,PRODUCE,101.0,1
2013-12-03,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-12-03,SEAFOOD,865.338992,1
2013-12-04,AUTOMOTIVE,230.0,1
2013-12-04,BABY CARE,0.0,1
2013-12-04,BEAUTY,108.0,1
2013-12-04,BEVERAGES,55770.0,1
2013-12-04,BOOKS,0.0,1
2013-12-04,BREAD/BAKERY,17703.65903,1
2013-12-04,CELEBRATION,0.0,1
2013-12-04,CLEANING,50048.0,1
2013-12-04,DAIRY,33543.0,1
2013-12-04,DELI,9666.507,1
2013-12-04,EGGS,6912.0,1
2013-12-04,FROZEN FOODS,7408.526,1
2013-12-04,GROCERY I,187341.0,1
2013-12-04,GROCERY II,920.0,1
2013-12-04,HARDWARE,38.0,1
2013-12-04,HOME AND KITCHEN I,0.0,1
2013-12-04,HOME AND KITCHEN II,0.0,1
2013-12-04,HOME APPLIANCES,25.0,1
2013-12-04,HOME CARE,0.0,1
2013-12-04,LADIESWEAR,0.0,1
2013-12-04,LAWN AND GARDEN,149.0,1
2013-12-04,LINGERIE,350.0,1
2013-12-04,"LIQUOR,WINE,BEER",4032.0,1
2013-12-04,MAGAZINES,0.0,1
2013-12-04,MEATS,15734.91198,1
2013-12-04,PERSONAL CARE,11097.0,1
2013-12-04,PET SUPPLIES,0.0,1
2013-12-04,PLAYERS AND ELECTRONICS,0.0,1
2013-12-04,POULTRY,17669.819008,1
2013-12-04,PREPARED FOODS,4425.41097,1
2013-12-04,PRODUCE,167.0,1
2013-12-04,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-12-04,SEAFOOD,808.2119975,1
2013-12-05,AUTOMOTIVE,223.0,1
2013-12-05,BABY CARE,0.0,1
2013-12-05,BEAUTY,93.0,1
2013-12-05,BEVERAGES,54490.0,1
2013-12-05,BOOKS,0.0,1
2013-12-05,BREAD/BAKERY,15618.393,1
2013-12-05,CELEBRATION,0.0,1
2013-12-05,CLEANING,41018.0,1
2013-12-05,DAIRY,27472.0,1
2013-12-05,DELI,9318.171,1
2013-12-05,EGGS,5985.0,1
2013-12-05,FROZEN FOODS,7547.576999,1
2013-12-05,GROCERY I,167626.0,1
2013-12-05,GROCERY II,3426.0,1
2013-12-05,HARDWARE,40.0,1
2013-12-05,HOME AND KITCHEN I,0.0,1
2013-12-05,HOME AND KITCHEN II,0.0,1
2013-12-05,HOME APPLIANCES,30.0,1
2013-12-05,HOME CARE,0.0,1
2013-12-05,LADIESWEAR,0.0,1
2013-12-05,LAWN AND GARDEN,130.0,1
2013-12-05,LINGERIE,386.0,1
2013-12-05,"LIQUOR,WINE,BEER",6325.0,1
2013-12-05,MAGAZINES,0.0,1
2013-12-05,MEATS,16423.913996,1
2013-12-05,PERSONAL CARE,9042.0,1
2013-12-05,PET SUPPLIES,0.0,1
2013-12-05,PLAYERS AND ELECTRONICS,0.0,1
2013-12-05,POULTRY,16044.972,1
2013-12-05,PREPARED FOODS,4293.6129980000005,1
2013-12-05,PRODUCE,302.0,1
2013-12-05,SCHOOL AND OFFICE SUPPLIES,0.0,1
2013-12-05,SEAFOOD,572.164992,1
2013-12-06,AUTOMOTIVE,218.0,1
2013-12-06,BABY CARE,0.0,1
2013-12-06,BEAUTY,111.0,1
2013-12-06,BEVERAGES,67538.0,1
2013-12-06,BOOKS,0.0,1
2013-12-06,BREAD/BAKERY,17596.954,1
2013-12-06,CELEBRATION,0.0,1
2013-12-06,CLEANING,49209.0,1
2013-12-06,DAIRY,32402.0,1
2013-12-06,DELI,11274.868,1
2013-12-06,EGGS,6961.0,1
2013-12-06,FROZEN FOODS,9664.099006,1
2013-12-06,GROCERY I,167687.0,1
2013-12-06,GROCERY II,1140.0,1
2013-12-06,HARDWARE,65.0,1
2013-12-06,HOME AND KITCHEN I,0.0,1
2013-12-06,HOME AND KITCHEN II,0.0,1
2013-12-06,HOME APPLIANCES,25.0,1
2013-12-06,HOME CARE,0.0,1
2013-12-06,LADIESWEAR,0.0,1
2013-12-06,LAWN AND GARDEN,155.0,1
